account_id,customer_id,account_type,currency,balance,opened_date,status
ACC_000390,CUST_02177,savings,USD,7663.01,2024-02-12,active
ACC_000391,CUST_02489,savings,GBP,2631.48,2025-04-11,suspended
ACC_000392,CUST_00795,savings,USD,3919.22,2025-07-25,active
ACC_000393,CUST_04355,checking,GBP,109.01,2021-10-18,active
ACC_000394,CUST_04310,savings,USD,3497.32,2025-04-08,suspended
ACC_000395,CUST_01465,checking,USD,5696.28,2023-11-06,active
ACC_000396,CUST_04723,checking,USD,9782.35,2021-12-26,closed
ACC_000397,CUST_03498,savings,GBP,10059.1,2025-01-17,active
ACC_000398,CUST_04505,checking,USD,1912.1,2024-10-28,closed
ACC_000399,CUST_01295,checking,EUR,9373.58,2024-04-22,closed
ACC_000400,CUST_04506,checking,EUR,-848.04,2021-02-28,closed
ACC_000401,CUST_03527,checking,USD,3245.21,2025-08-28,active
ACC_000402,CUST_04613,savings,EUR,4094.57,2023-07-20,suspended
ACC_000403,CUST_02081,checking,EUR,5755.37,2024-05-28,closed
ACC_000404,CUST_03252,savings,USD,5319.53,2024-08-08,active
ACC_000405,CUST_02330,savings,USD,6097.1,2023-07-13,active
ACC_000406,CUST_02472,savings,EUR,4451.13,2025-04-04,active
ACC_000407,CUST_01759,checking,GBP,7878.77,2023-10-01,suspended
ACC_000408,CUST_02260,savings,GBP,7075.51,2021-04-17,active
ACC_000409,CUST_03771,checking,GBP,4131.31,2022-01-26,active
ACC_000410,CUST_02170,checking,USD,7527.18,2021-07-24,active
ACC_000411,CUST_01908,checking,EUR,11205.31,2022-02-14,active
ACC_000412,CUST_04673,checking,USD,2980.22,2022-11-26,active
ACC_000413,CUST_00632,checking,EUR,10026.01,2021-04-01,active
ACC_000414,CUST_03999,savings,USD,3249.57,2023-05-21,suspended
ACC_000415,CUST_02460,savings,USD,9230.98,2021-08-25,suspended
ACC_000416,CUST_03125,savings,GBP,3362.19,2025-07-01,closed
ACC_000417,CUST_02850,checking,EUR,7296.99,2022-06-08,active
ACC_000418,CUST_01857,savings,USD,5538.9,2022-03-02,suspended
ACC_000419,CUST_03133,savings,EUR,-355.78,2023-09-13,suspended
ACC_000420,CUST_00337,checking,USD,10746.66,2023-02-17,suspended
ACC_000421,CUST_01225,checking,USD,2313.64,2021-08-18,suspended
ACC_000422,CUST_01808,savings,GBP,1191.2,2025-07-23,suspended
ACC_000423,CUST_03218,checking,USD,3081.68,2021-11-05,suspended
ACC_000424,CUST_04134,savings,GBP,12593.74,2021-12-25,closed
ACC_000425,CUST_02373,checking,GBP,1238.86,2022-10-21,active
ACC_000426,CUST_02753,savings,EUR,5534.73,2026-02-16,suspended
ACC_000427,CUST_00403,checking,EUR,1630.51,2021-03-30,active
ACC_000428,CUST_03264,checking,USD,2144.88,2021-07-05,active
ACC_000429,CUST_01104,checking,USD,201.73,2024-02-08,active
ACC_000430,CUST_03996,checking,USD,5945.5,2023-07-30,suspended
ACC_000431,CUST_01606,savings,GBP,4516.34,2023-11-20,active
ACC_000432,CUST_02181,checking,EUR,1605.9,2024-03-26,suspended
ACC_000433,CUST_99999,savings,GBP,7619.61,2021-03-18,suspended
ACC_000434,CUST_03388,checking,EUR,7936.16,2023-03-08,closed
ACC_000435,CUST_01560,checking,EUR,6221.66,2021-05-06,suspended
ACC_000436,CUST_00198,checking,GBP,8512.01,2024-04-20,closed
ACC_000437,CUST_03622,savings,EUR,3952.97,2025-10-31,active
ACC_000438,CUST_01912,savings,USD,5967.12,2025-03-06,closed
ACC_000439,CUST_01277,savings,GBP,3964.55,2025-01-25,suspended
ACC_000440,CUST_00446,savings,USD,478.0,2024-06-03,active
ACC_000441,CUST_02356,savings,EUR,$5657.74,2025-04-22,suspended
ACC_000442,CUST_00911,checking,EUR,5476.03,2023-11-18,closed
ACC_000443,CUST_00186,checking,GBP,4909.42,2022-01-10,suspended
ACC_000444,CUST_04407,savings,GBP,6121.63,2024-04-30,suspended
ACC_000445,CUST_04286,checking,USD,9235.71,2025-09-15,closed
ACC_000446,CUST_01157,savings,EUR,4386.74,2021-11-20,suspended
ACC_000447,CUST_04315,savings,EUR,2128.49,2025-11-14,active
ACC_000448,CUST_00492,checking,GBP,4256.75,2025-08-12,suspended
ACC_000449,CUST_02222,savings,EUR,4589.48,2026-01-07,suspended
ACC_000450,CUST_00068,savings,EUR,7950.77,2024-05-03,suspended
ACC_000451,CUST_02222,checking,GBP,5319.99,2022-04-13,active
ACC_000452,CUST_02396,checking,GBP,1555.43,2025-09-27,closed
ACC_000453,CUST_04165,savings,EUR,7416.37,2022-04-11,closed
ACC_000454,CUST_04891,savings,GBP,6935.38,2025-12-15,active
ACC_000455,CUST_04101,checking,USD,5321.31,2024-10-03,suspended
ACC_000456,CUST_00176,savings,GBP,7844.74,2023-02-03,suspended
ACC_000457,CUST_02497,checking,EUR,8346.82,2025-09-15,closed
ACC_000458,CUST_01286,savings,EUR,3867.68,2021-11-12,suspended
ACC_000459,CUST_02882,checking,USD,2299.52,2025-07-14,closed
ACC_000460,CUST_01934,checking,GBP,4964.37,2025-10-19,suspended
ACC_000461,CUST_02110,checking,GBP,6609.84,2021-09-03,suspended
ACC_000462,CUST_02295,savings,GBP,4683.94,2022-07-19,closed
ACC_000463,CUST_03218,savings,GBP,2034.73,2025-03-02,suspended
ACC_000464,CUST_03131,savings,EUR,5488.02,2022-06-22,active
ACC_000465,CUST_04693,savings,EUR,$-1100.5,2023-02-07,closed
ACC_000466,CUST_04959,checking,EUR,4026.62,2021-08-19,suspended
ACC_000467,CUST_01079,savings,USD,7553.5,2023-10-28,active
ACC_000468,CUST_04759,savings,GBP,7716.32,2025-03-31,closed
ACC_000469,CUST_04291,savings,EUR,-6279.34,2022-12-29,active
ACC_000470,CUST_04627,savings,EUR,4422.25,2022-06-10,active
ACC_000471,CUST_04565,savings,GBP,6797.83,2025-08-08,closed
ACC_000472,CUST_01192,savings,EUR,1471.75,2024-11-26,closed
ACC_000473,CUST_03368,checking,EUR,3884.14,2023-03-12,suspended
ACC_000474,CUST_02242,savings,GBP,8623.15,2022-11-23,active
ACC_000475,CUST_01077,savings,GBP,3547.51,2024-10-31,suspended
ACC_000476,CUST_02186,savings,USD,9795.93,2021-11-11,active
ACC_000477,CUST_01891,savings,EUR,2776.44,2021-05-21,active
ACC_000478,CUST_03904,savings,USD,9229.64,2021-09-25,suspended
ACC_000479,CUST_03840,checking,GBP,5100.69,2023-08-21,closed
ACC_000480,CUST_04025,checking,GBP,2365.02,2025-06-01,active
ACC_000481,CUST_01583,savings,GBP,9239.64,2023-01-26,closed
ACC_000482,CUST_00122,checking,EUR,1380.58,2024-09-23,active
ACC_000483,CUST_01661,savings,GBP,2612.08,2023-10-02,active
ACC_000484,CUST_03598,checking,USD,6469.76,2021-05-14,unknown
ACC_000485,CUST_03748,savings,EUR,5242.45,2023-06-18,closed
ACC_000486,CUST_00342,checking,USD,5821.89,2021-11-03,closed
ACC_000487,CUST_03228,savings,USD,3895.05,2024-12-30,active
ACC_000488,CUST_03699,checking,GBP,1401.82,2022-08-26,active
ACC_000489,CUST_04249,checking,USD,$3043.23,2021-08-26,active
ACC_000490,CUST_04568,checking,USD,8961.2,2024-12-12,suspended
ACC_000491,CUST_00403,savings,EUR,989.06,2026-01-04,closed
ACC_000492,CUST_03260,checking,EUR,9933.4,2022-09-01,closed
ACC_000493,CUST_01363,checking,EUR,5947.58,2022-06-25,suspended
ACC_000494,CUST_00446,savings,EUR,3209.59,2025-05-11,suspended
ACC_000495,CUST_03700,savings,USD,-1006.16,2024-10-13,suspended
ACC_000496,CUST_00927,savings,USD,-612.06,2023-05-12,suspended
ACC_000497,CUST_04476,savings,EUR,3932.35,2022-11-21,closed
ACC_000498,CUST_02649,checking,GBP,3568.87,2023-03-21,active
ACC_000499,CUST_03716,savings,EUR,5353.25,2026-02-10,active
ACC_000500,CUST_02048,checking,USD,10157.43,2024-09-06,suspended
ACC_000501,CUST_01343,savings,GBP,6612.78,2022-10-04,active
ACC_000502,CUST_03681,checking,GBP,4613.93,2025-05-08,suspended
ACC_000503,CUST_03146,savings,EUR,8650.53,2022-02-05,suspended
ACC_000504,CUST_03117,savings,GBP,5451.96,2022-06-09,closed
ACC_000505,CUST_04632,savings,GBP,9799.13,2024-12-13,active
ACC_000506,CUST_01465,savings,EUR,2983.74,2025-07-09,closed
ACC_000507,CUST_02535,checking,EUR,1556.63,2022-05-29,suspended
ACC_000508,CUST_01480,savings,GBP,-1001.0,2021-12-01,active
ACC_000509,CUST_00028,checking,GBP,4683.77,2024-10-30,closed
ACC_000510,CUST_04076,checking,USD,1296.08,2023-04-11,active
ACC_000511,CUST_04980,checking,GBP,1253.59,2022-03-14,active
ACC_000512,CUST_04823,checking,EUR,8102.96,2023-06-02,closed
ACC_000513,CUST_03619,savings,USD,-166.3,2026-01-12,suspended
ACC_000514,CUST_00053,savings,USD,5310.68,2021-02-28,closed
ACC_000515,CUST_04567,savings,GBP,4750.3,31-02-2020,active
ACC_000516,CUST_01214,savings,USD,5276.39,2024-11-05,closed
ACC_000517,CUST_00300,savings,GBP,9152.31,2025-12-31,suspended
ACC_000518,CUST_04735,checking,EUR,2522.93,2023-01-20,active
ACC_000519,CUST_00401,savings,EUR,9154.85,2022-08-31,active
ACC_000520,CUST_99999,checking,USD,-280.62,2024-01-14,suspended
ACC_000521,CUST_04873,savings,EUR,6952.22,2023-12-16,suspended
ACC_000522,CUST_04742,checking,GBP,9429.12,2024-12-03,active
ACC_000523,CUST_02451,checking,EUR,-7162.15,2022-03-10,closed
ACC_000524,CUST_00554,checking,USD,4893.82,2025-03-14,active
ACC_000525,CUST_02398,checking,GBP,4649.81,2021-05-16,active
ACC_000526,CUST_02248,checking,USD,5215.55,2022-12-13,closed
ACC_000527,CUST_04297,savings,USD,10134.67,2024-04-24,active
ACC_000528,CUST_00476,savings,USD,$2709.11,2023-04-10,suspended
ACC_000529,CUST_04333,savings,EUR,1446.47,2023-03-08,suspended
ACC_000530,CUST_04954,checking,EUR,5237.37,31-02-2020,suspended
ACC_000531,CUST_02592,checking,USD,8372.94,2025-08-24,suspended
ACC_000532,CUST_02898,savings,USD,6675.9,31-02-2020,suspended
ACC_000533,CUST_04066,checking,EUR,5102.97,2021-10-03,active
ACC_000534,CUST_04992,savings,USD,4312.31,2023-11-13,closed
ACC_000535,CUST_01585,savings,GBP,-1020.79,2022-09-22,active
ACC_000536,CUST_03808,savings,USD,$6757.59,2022-06-30,active
ACC_000537,CUST_03396,checking,GBP,7116.02,2023-12-21,closed
ACC_000538,CUST_02864,savings,GBP,2923.0,2026-01-28,suspended
ACC_000539,CUST_01648,checking,EUR,3605.84,2023-11-26,active
ACC_000540,CUST_02521,checking,USD,1855.31,2026-01-31,suspended
ACC_000541,CUST_02653,savings,GBP,7604.37,2022-07-16,suspended
ACC_000542,CUST_02730,checking,EUR,3902.4,2023-08-23,suspended
ACC_000543,CUST_04660,savings,GBP,$4552.09,2023-04-29,active
ACC_000544,CUST_02707,checking,USD,6887.79,2025-12-04,closed
ACC_000545,CUST_03887,savings,USD,5980.92,2024-03-08,active
ACC_000546,CUST_03944,savings,USD,6689.84,2024-05-30,closed
ACC_000547,CUST_04398,checking,EUR,5524.51,2022-08-16,closed
ACC_000548,CUST_00458,checking,USD,5591.36,2024-09-08,suspended
ACC_000549,CUST_99999,savings,GBP,5562.91,2022-11-30,suspended
ACC_000550,CUST_02717,checking,GBP,6358.75,2025-05-05,active
ACC_000551,CUST_02297,savings,EUR,6504.52,2024-05-03,closed
ACC_000552,CUST_04376,savings,USD,1325.88,2023-07-27,suspended
ACC_000553,CUST_03191,savings,USD,3208.42,2022-06-21,active
ACC_000554,CUST_02525,checking,USD,4389.93,2022-11-12,active
ACC_000555,CUST_02224,checking,GBP,6355.45,2022-07-30,closed
ACC_000556,CUST_01946,checking,EUR,9792.27,2021-11-24,closed
ACC_000557,CUST_01770,checking,GBP,2560.33,2022-09-22,active
ACC_000558,CUST_03065,savings,GBP,7635.96,2025-12-20,active
ACC_000559,CUST_03635,savings,EUR,3293.16,2025-12-21,suspended
ACC_000560,CUST_01262,savings,EUR,9111.55,2023-04-03,closed
ACC_000561,CUST_04289,checking,EUR,10737.03,31-02-2020,active
ACC_000562,CUST_00804,savings,GBP,-244.04,2024-04-02,suspended
ACC_000563,CUST_00299,checking,EUR,4021.0,2023-02-25,suspended
ACC_000564,CUST_04279,savings,GBP,-2050.73,2024-07-06,closed
ACC_000565,CUST_00360,savings,EUR,-69.51,2023-12-07,closed
ACC_000566,CUST_00377,savings,USD,117.42,2024-08-10,suspended
ACC_000567,CUST_02559,savings,USD,6872.2,2025-11-23,closed
ACC_000568,CUST_01719,checking,GBP,6310.95,2022-01-30,active
ACC_000569,CUST_02347,checking,USD,7403.73,2023-04-04,closed
ACC_000570,CUST_99999,savings,EUR,6823.75,2025-04-14,active
ACC_000571,CUST_01290,checking,GBP,6455.19,2025-08-24,active
ACC_000572,CUST_04584,savings,GBP,5335.57,2022-08-08,suspended
ACC_000573,CUST_02869,checking,EUR,4607.36,2022-03-29,active
ACC_000574,CUST_02320,savings,GBP,8058.79,2023-03-05,active
ACC_000575,CUST_02550,checking,USD,5036.83,2024-11-04,closed
ACC_000576,CUST_00415,savings,GBP,6575.54,31-02-2020,closed
ACC_000577,CUST_00413,savings,EUR,-1990.86,2022-03-29,active
ACC_000578,CUST_00705,checking,EUR,1474.79,2023-08-07,active
ACC_000579,CUST_04883,checking,USD,7940.67,2021-05-17,closed
ACC_000580,CUST_02559,checking,GBP,2994.7,2021-08-17,suspended
ACC_000581,CUST_04370,savings,EUR,813.93,2026-01-13,suspended
ACC_000582,CUST_99999,savings,USD,6923.88,2022-09-14,closed
ACC_000583,CUST_00796,checking,EUR,5004.0,2022-02-17,suspended
ACC_000584,CUST_03812,checking,GBP,3779.18,2022-06-29,active
ACC_000585,CUST_01177,checking,EUR,9527.33,2025-07-23,closed
ACC_000586,CUST_01502,checking,EUR,9012.3,2022-08-01,closed
ACC_000587,CUST_03993,savings,GBP,4436.49,2026-02-14,closed
ACC_000588,CUST_00924,checking,EUR,7167.13,2023-04-04,closed
ACC_000589,CUST_01399,checking,EUR,$-1716.11,2021-11-10,suspended
ACC_000590,CUST_04707,savings,USD,8280.08,2022-01-01,active
ACC_000591,CUST_03323,savings,EUR,1740.24,2021-07-16,suspended
ACC_000592,CUST_00581,checking,USD,643.57,2024-07-09,closed
ACC_000593,CUST_03283,checking,GBP,-355.8,2025-10-28,suspended
ACC_000594,CUST_01996,savings,EUR,-587.66,2024-12-21,closed
ACC_000595,CUST_00541,checking,GBP,8240.98,2023-09-30,suspended
ACC_000596,CUST_04841,checking,EUR,6893.43,2022-07-07,suspended
ACC_000597,CUST_02803,savings,GBP,2702.42,2025-05-07,suspended
ACC_000598,CUST_00638,checking,GBP,7564.7,2022-02-04,suspended
ACC_000599,CUST_04883,checking,EUR,3215.06,2023-04-04,suspended
ACC_000600,CUST_00799,checking,GBP,5970.95,2024-09-14,closed
ACC_000601,CUST_03324,savings,USD,3553.07,2025-03-22,active
ACC_000602,CUST_04885,checking,EUR,4640.11,2022-12-13,closed
ACC_000603,CUST_00503,savings,GBP,2275.41,2021-02-20,active
ACC_000604,CUST_04757,savings,GBP,2720.55,2023-09-14,suspended
ACC_000605,CUST_01222,checking,USD,6632.29,2025-03-19,closed
ACC_000606,CUST_03194,checking,GBP,7114.34,2021-10-27,active
ACC_000607,CUST_02593,checking,USD,3757.63,2022-09-29,suspended
ACC_000608,CUST_02494,checking,USD,$423.38,2022-12-13,closed
ACC_000609,CUST_00731,savings,USD,$12413.74,2025-03-19,suspended
ACC_000610,CUST_03311,savings,EUR,5110.09,2022-10-27,active
ACC_000611,CUST_03024,savings,GBP,5936.42,2024-01-29,suspended
ACC_000612,CUST_04587,checking,GBP,1216.01,2023-07-10,closed
ACC_000613,CUST_00255,savings,EUR,8645.7,2024-03-13,suspended
ACC_000614,CUST_04834,checking,USD,9103.69,2025-08-05,closed
ACC_000615,CUST_03135,checking,EUR,-124.1,2022-07-17,closed
ACC_000616,CUST_04465,savings,USD,$4692.84,2022-06-24,active
ACC_000617,CUST_03890,savings,GBP,4458.69,2025-03-03,suspended
ACC_000618,CUST_03150,checking,EUR,12165.34,2022-08-28,active
ACC_000619,CUST_02363,savings,GBP,9330.84,2025-12-11,active
ACC_000620,CUST_00587,savings,GBP,647.66,2023-10-07,suspended
ACC_000621,CUST_03987,checking,GBP,2815.84,2022-07-29,active
ACC_000622,CUST_01124,checking,EUR,2321.02,2023-11-17,suspended
ACC_000623,CUST_04951,checking,USD,6115.03,2025-11-08,active
ACC_000624,CUST_03722,checking,USD,9716.63,2025-12-12,closed
ACC_000625,CUST_03151,checking,GBP,5327.52,2021-04-20,active
ACC_000626,CUST_03479,savings,USD,6503.5,2025-04-01,closed
ACC_000627,CUST_01939,checking,EUR,3007.07,2025-04-06,suspended
ACC_000628,CUST_04721,checking,GBP,6487.42,2022-10-07,active
ACC_000629,CUST_04654,checking,USD,3584.25,2022-05-15,closed
ACC_000630,CUST_00927,checking,USD,77.72,2022-03-06,active
ACC_000631,CUST_01163,checking,EUR,6292.61,2021-04-10,suspended
ACC_000632,CUST_00640,savings,GBP,4970.44,2025-03-11,closed
ACC_000633,CUST_99999,checking,USD,1708.41,2023-06-29,active
ACC_000634,CUST_02814,savings,EUR,9936.16,2023-09-04,closed
ACC_000635,CUST_04199,checking,USD,2700.64,2024-10-20,suspended
ACC_000636,CUST_02715,checking,EUR,6827.3,2024-07-15,closed
ACC_000637,CUST_02369,savings,GBP,3912.36,2024-08-29,suspended
ACC_000638,CUST_04895,checking,USD,9630.73,2022-01-21,suspended
ACC_000639,CUST_02133,savings,USD,4287.24,2021-09-26,closed
ACC_000640,CUST_04736,savings,USD,-23.88,2023-09-03,active
ACC_000641,CUST_02390,savings,EUR,7430.01,2023-09-30,closed
ACC_000642,CUST_00675,savings,USD,9618.63,2021-06-16,active
ACC_000643,CUST_02276,checking,GBP,$3717.17,2025-08-30,suspended
ACC_000644,CUST_02301,checking,EUR,7036.65,2023-09-26,active
ACC_000645,CUST_00913,savings,USD,5388.29,2024-11-01,suspended
ACC_000646,CUST_01238,checking,EUR,3851.85,2021-11-26,active
ACC_000647,CUST_02140,savings,EUR,7522.28,2021-05-25,active
ACC_000648,CUST_04320,savings,EUR,2599.89,31-02-2020,active
ACC_000649,CUST_01188,savings,EUR,5097.49,2024-12-21,closed
ACC_000650,CUST_03138,savings,USD,5772.07,2025-06-20,closed
ACC_000651,CUST_01370,savings,USD,5663.27,2023-01-12,suspended
ACC_000652,CUST_02826,savings,USD,2673.78,2021-03-28,closed
ACC_000653,CUST_00950,savings,GBP,11178.82,2022-07-21,closed
ACC_000654,CUST_03266,checking,EUR,8786.74,2023-06-01,closed
ACC_000655,CUST_04362,savings,EUR,7971.24,2021-03-29,suspended
ACC_000656,CUST_03195,checking,EUR,9299.64,2023-06-11,active
ACC_000657,CUST_04345,checking,GBP,5206.28,2022-03-30,closed
ACC_000658,CUST_03676,checking,USD,3886.13,2022-08-01,closed
ACC_000659,CUST_04343,savings,GBP,1732.89,2024-07-10,suspended
ACC_000660,CUST_02898,checking,USD,2889.71,2024-11-18,suspended
ACC_000661,CUST_02233,checking,EUR,1957.93,2022-05-01,closed
ACC_000662,CUST_00805,checking,USD,3415.68,2024-03-19,suspended
ACC_000663,CUST_99999,checking,USD,5829.43,2023-06-18,suspended
ACC_000664,CUST_01980,savings,USD,7742.07,2021-06-24,closed
ACC_000665,CUST_01473,checking,USD,7659.06,2024-06-29,active
ACC_000666,CUST_00069,savings,GBP,1485.48,2024-12-20,closed
ACC_000667,CUST_00800,savings,USD,7067.39,2024-04-04,closed
ACC_000668,CUST_02879,savings,USD,8431.57,2025-07-21,closed
ACC_000669,CUST_02063,savings,GBP,4237.29,2021-04-25,active
ACC_000670,CUST_00753,savings,USD,8593.25,2022-04-13,suspended
ACC_000671,CUST_01776,savings,USD,7627.4,2024-03-24,active
ACC_000672,CUST_00707,savings,EUR,1206.23,2024-02-05,suspended
ACC_000673,CUST_04637,savings,GBP,11575.21,2024-03-15,suspended
ACC_000674,CUST_01509,checking,EUR,2853.06,2024-07-11,closed
ACC_000675,CUST_00620,checking,EUR,7872.26,2022-07-21,closed
ACC_000676,CUST_02649,checking,GBP,7763.67,2026-02-14,active
ACC_000677,CUST_02271,savings,EUR,1327.96,2024-03-19,closed
ACC_000678,CUST_02725,savings,EUR,5536.94,2022-05-06,closed
ACC_000679,CUST_01457,checking,GBP,7726.75,2025-02-08,closed
ACC_000680,CUST_01643,checking,GBP,1296.16,2024-10-18,suspended
ACC_000681,CUST_04030,savings,GBP,5298.85,2021-09-30,suspended
ACC_000682,CUST_03532,savings,USD,7978.02,2022-05-15,suspended
ACC_000683,CUST_00870,checking,USD,8171.72,2023-07-28,closed
ACC_000684,CUST_00846,savings,GBP,3808.78,2024-07-21,active
ACC_000685,CUST_04680,checking,EUR,9633.11,2023-03-22,active
ACC_000686,CUST_04077,savings,USD,8916.57,2022-04-19,suspended
ACC_000687,CUST_00007,savings,USD,5723.68,2021-09-22,unknown
ACC_000688,CUST_02182,savings,USD,3023.15,2022-07-24,closed
ACC_000689,CUST_03205,savings,USD,1502.44,2021-09-21,suspended
ACC_000690,CUST_04019,checking,EUR,6132.64,2023-09-04,closed
ACC_000691,CUST_00574,savings,GBP,9393.54,2022-08-12,closed
ACC_000692,CUST_03949,savings,USD,4558.54,2023-01-14,suspended
ACC_000693,CUST_02940,checking,USD,2422.75,2023-09-08,closed
ACC_000694,CUST_03281,savings,USD,7474.77,2024-06-04,suspended
ACC_000695,CUST_00742,checking,USD,$5523.54,2025-12-30,closed
ACC_000696,CUST_00659,checking,EUR,6547.71,2023-03-26,suspended
ACC_000697,CUST_01663,savings,USD,3424.16,2024-07-30,active
ACC_000698,CUST_03147,savings,EUR,3890.45,2025-05-14,suspended
ACC_000699,CUST_03195,savings,USD,3410.01,2024-03-17,suspended
ACC_000700,CUST_02943,checking,GBP,6497.51,2021-09-08,suspended
ACC_000701,CUST_03587,savings,GBP,3981.81,2024-11-05,active
ACC_000702,CUST_01581,savings,USD,6777.27,2022-09-02,suspended
ACC_000703,CUST_01953,checking,EUR,3135.89,2021-09-04,active
ACC_000704,CUST_04428,checking,EUR,6492.5,2024-08-13,suspended
ACC_000705,CUST_03680,savings,GBP,7111.34,2022-12-14,closed
ACC_000706,CUST_00459,checking,USD,5994.63,2025-02-25,active
ACC_000707,CUST_03321,savings,GBP,7751.13,2022-07-27,suspended
ACC_000708,CUST_04285,checking,USD,3555.63,2021-09-05,suspended
ACC_000709,CUST_01220,savings,GBP,7077.93,2022-03-14,active
ACC_000710,CUST_01159,checking,USD,5700.04,2023-10-03,active
ACC_000711,CUST_03860,savings,GBP,2570.8,2022-07-28,suspended
ACC_000712,CUST_99999,savings,GBP,-721.1,2024-08-27,suspended
ACC_000713,CUST_00409,checking,GBP,-79.48,2024-11-29,closed
ACC_000714,CUST_01398,savings,GBP,-1625.08,2021-03-22,active
ACC_000715,CUST_04072,savings,GBP,6278.39,2022-06-10,active
ACC_000716,CUST_03491,checking,USD,4025.69,2023-12-17,suspended
ACC_000717,CUST_03293,checking,GBP,5261.64,2025-07-26,suspended
ACC_000718,CUST_04718,savings,EUR,4458.8,2023-06-05,active
ACC_000719,CUST_00373,savings,EUR,6745.01,2022-08-12,active
ACC_000720,CUST_00989,checking,GBP,6832.74,2025-07-16,closed
ACC_000721,CUST_01376,checking,USD,5128.7,2023-12-25,active
ACC_000722,CUST_03593,savings,USD,5310.26,2022-01-25,active
ACC_000723,CUST_01092,savings,USD,5430.09,2022-04-22,suspended
ACC_000724,CUST_03081,savings,GBP,9175.35,2022-02-16,closed
ACC_000725,CUST_99999,savings,GBP,$-1013.8,2022-10-10,active
ACC_000726,CUST_00730,checking,EUR,2988.44,2023-03-04,suspended
ACC_000727,CUST_03899,savings,GBP,7595.78,2021-06-18,active
ACC_000728,CUST_02219,checking,EUR,8323.71,2023-02-19,active
ACC_000729,CUST_01429,savings,USD,6281.6,2025-08-08,active
ACC_000730,CUST_04095,savings,USD,4447.62,2022-07-29,closed
